day,avg_temp,min_temp,max_temp,precip_sum
2024-12-16,-1.68,-2.8,-0.2,4.0
2024-12-17,-1.81,-8.9,-0.3,3.7
2024-12-18,-10.87,-11.9,-8.6,0.2
2024-12-19,-12.98,-19.0,-4.0,2.1
2024-12-20,1.12,-3.3,2.5,0.9
2024-12-21,-0.08,-4.7,1.8,1.0
2024-12-22,-4.12,-5.9,-3.1,0.0
2024-12-23,-2.85,-4.2,-1.1,0.0
2024-12-24,-0.32,-1.0,0.2,0.9
2024-12-25,-1.14,-1.9,-0.4,2.8
2024-12-26,-0.38,-1.1,0.6,0.0
2024-12-27,0.55,-0.3,1.2,0.0
2024-12-28,-0.98,-1.6,-0.2,0.0
2024-12-29,-0.51,-1.0,0.2,0.0
2024-12-30,0.31,-0.6,2.0,0.3
2024-12-31,-0.82,-2.2,1.5,5.1
2025-01-01,-2.62,-6.8,1.3,3.9
2025-01-02,2.1,1.2,3.0,2.0
2025-01-03,-3.67,-8.1,1.4,3.5
2025-01-04,-5.28,-8.9,-3.5,0.8
2025-01-05,-4.9,-7.1,-3.8,0.5
2025-01-06,-5.83,-6.6,-5.2,0.0
2025-01-07,-2.1,-5.7,1.5,6.1
2025-01-08,2.1,0.9,3.3,1.0
2025-01-09,-0.42,-2.5,0.6,0.0
2025-01-10,0.93,-1.8,2.1,2.4
2025-01-11,2.94,0.8,3.8,5.0
2025-01-12,-1.1,-2.2,0.3,0.0
2025-01-13,-2.5,-4.3,-1.5,0.8
2025-01-14,-5.03,-7.7,-1.1,2.0
2025-01-15,-0.06,-2.8,1.5,0.3
2025-01-16,-1.33,-4.7,1.5,3.8
2025-01-17,2.35,1.5,3.0,0.0
2025-01-18,1.17,0.3,2.0,1.8
2025-01-19,-0.34,-1.6,1.1,0.0
2025-01-20,0.32,-2.3,1.8,0.0
2025-01-21,-5.67,-7.6,-2.5,0.0
2025-01-22,-5.42,-7.7,-2.0,0.9
2025-01-23,-2.61,-3.0,-2.0,0.0
2025-01-24,-2.03,-3.0,-1.1,0.0
2025-01-25,-0.54,-1.9,1.5,0.0
2025-01-26,1.71,0.6,3.0,0.9
2025-01-27,3.42,1.5,4.5,2.4
2025-01-28,3.47,2.9,4.0,0.1
2025-01-29,3.38,2.8,4.1,0.1
2025-01-30,4.54,3.3,6.5,0.1
2025-01-31,3.33,1.0,5.3,0.0
2025-02-01,2.54,1.1,3.8,1.4
2025-02-02,0.38,-0.8,1.5,0.4
2025-02-03,-0.75,-1.6,0.6,0.1
2025-02-04,-1.82,-4.1,0.3,0.0
2025-02-05,-1.49,-2.9,0.1,0.0
2025-02-06,-1.54,-2.4,-0.8,0.0
2025-02-07,-3.74,-4.6,-2.4,0.0
2025-02-08,-4.03,-4.8,-3.2,0.0
2025-02-09,-4.45,-5.2,-3.7,0.0
2025-02-10,-5.03,-6.1,-4.0,0.0
2025-02-11,-5.87,-6.9,-4.6,0.0
2025-02-12,-6.82,-7.9,-5.2,0.0
2025-02-13,-7.12,-8.1,-6.0,0.0
2025-02-14,-6.88,-9.9,-5.1,0.2
2025-02-15,-8.5,-10.3,-7.6,0.2
2025-02-16,-10.75,-12.6,-9.0,0.5
2025-02-17,-12.21,-14.9,-9.9,0.0
2025-02-18,-10.86,-15.8,-6.6,0.3
2025-02-19,-7.46,-10.2,-4.8,0.1
2025-02-20,-9.17,-13.6,-6.4,0.0
2025-02-21,-7.63,-12.1,-3.2,0.0
2025-02-22,-7.38,-10.1,-2.7,0.0
2025-02-23,-9.65,-14.1,-3.7,0.0
2025-02-24,-10.48,-16.0,-3.2,0.0
2025-02-25,-9.52,-15.1,-2.0,0.0
2025-02-26,-6.63,-10.5,-1.1,0.0
2025-02-27,-6.37,-11.7,0.8,0.0
2025-02-28,-4.18,-11.5,3.3,0.0
2025-03-01,-0.76,-4.2,3.2,0.0
2025-03-02,-1.11,-2.8,1.3,0.4
2025-03-03,-0.36,-1.7,1.1,1.2
2025-03-04,1.25,-1.0,3.1,5.7
2025-03-05,1.22,-0.1,3.4,3.2
2025-03-06,4.4,1.6,7.4,2.3
2025-03-07,7.02,1.6,8.8,0.0
2025-03-08,3.63,-1.2,9.6,0.0
2025-03-09,5.63,2.3,10.9,0.0
2025-03-10,3.94,0.0,8.9,0.0
2025-03-11,6.81,3.9,11.2,0.2
2025-03-12,7.49,4.8,11.8,4.6
2025-03-13,6.97,3.8,10.9,0.2
2025-03-14,9.36,3.3,13.8,7.0
2025-03-15,0.35,-1.5,2.5,0.0
2025-03-16,-0.09,-3.8,4.4,0.0
2025-03-17,-1.71,-3.4,-0.9,1.8
2025-03-18,-2.27,-6.3,1.5,0.0
2025-03-19,-0.2,-4.2,3.5,0.9
2025-03-20,3.09,-0.9,7.8,0.0
2025-03-21,4.55,1.5,8.7,0.0
2025-03-22,1.44,-1.1,4.0,0.0
2025-03-23,0.69,-3.8,4.8,0.0
2025-03-24,4.15,-1.5,10.1,0.0
2025-03-25,3.87,1.3,5.0,5.2
2025-03-26,3.05,1.0,5.3,0.2
2025-03-27,4.82,2.7,7.6,1.8
2025-03-28,6.1,2.8,10.6,0.1
2025-03-29,6.93,1.1,12.6,0.0
2025-03-30,7.2,2.2,11.9,0.0
2025-03-31,9.27,4.6,14.1,0.0
2025-04-01,8.65,7.0,12.9,6.8
2025-04-02,8.56,5.8,12.4,3.6
2025-04-03,8.25,4.6,13.1,0.0
2025-04-04,8.78,3.5,15.4,0.0
2025-04-05,3.98,1.2,6.1,0.1
2025-04-06,-1.91,-2.9,0.5,11.6
2025-04-07,-1.31,-2.8,0.6,13.4
2025-04-08,-1.46,-2.8,-0.6,7.3
2025-04-09,-2.18,-3.5,-0.6,3.6
2025-04-10,-1.87,-4.8,0.9,1.0
2025-04-11,-0.95,-5.2,2.3,0.0
2025-04-12,-0.05,-1.3,2.8,1.2
2025-04-13,2.95,-0.9,8.6,2.4
2025-04-14,6.25,0.6,11.6,0.0
2025-04-15,11.53,6.2,17.1,0.0
2025-04-16,13.27,7.2,19.9,0.0
2025-04-17,12.93,8.4,17.7,0.0
2025-04-18,16.33,11.1,22.4,0.4
2025-04-19,18.1,12.8,24.1,1.2
2025-04-20,18.29,13.3,24.2,0.0
2025-04-21,18.55,11.6,25.5,0.0
2025-04-22,18.12,13.6,23.7,0.1
2025-04-23,18.17,11.1,25.9,0.3
2025-04-24,14.91,10.1,19.4,0.0
2025-04-25,12.84,8.0,17.0,3.3
2025-04-26,4.52,1.6,7.8,0.0
2025-04-27,2.65,-0.6,5.3,0.3
2025-04-28,5.12,-1.3,11.1,0.0
2025-04-29,7.86,5.6,11.7,3.0
2025-04-30,8.08,6.8,10.3,1.8
2025-05-01,6.42,3.3,8.7,21.1
2025-05-02,3.77,0.9,7.7,9.3
2025-05-03,8.13,2.0,13.6,0.4
2025-05-04,11.92,6.8,17.5,7.7
2025-05-05,11.34,6.7,13.7,3.5
2025-05-06,6.76,2.1,11.0,0.4
2025-05-07,9.35,4.3,13.5,0.1
2025-05-08,6.64,4.1,9.1,0.2
2025-05-09,6.02,2.5,9.1,0.0
2025-05-10,5.88,1.9,9.9,1.8
2025-05-11,5.13,2.4,8.4,1.2
2025-05-12,5.0,1.4,9.1,4.0
2025-05-13,6.35,3.2,8.8,7.1
2025-05-14,8.77,4.4,12.6,0.9
2025-05-15,11.42,5.2,16.9,0.1
2025-05-16,15.47,9.6,21.4,0.0
2025-05-17,16.29,11.4,20.7,0.0
2025-05-18,16.15,12.6,21.8,1.4
2025-05-19,13.9,11.8,16.6,1.9
2025-05-20,12.6,9.6,17.4,6.3
2025-05-21,14.56,10.2,18.7,0.8
2025-05-22,16.44,9.4,22.8,0.0
2025-05-23,20.25,13.4,25.4,0.0
2025-05-24,22.52,15.9,27.1,0.0
2025-05-25,23.18,16.5,28.1,0.0
2025-05-26,23.24,16.9,28.2,0.0
2025-05-27,22.86,18.8,26.0,0.0
2025-05-28,22.43,15.6,27.2,0.0
2025-05-29,23.79,16.9,29.1,0.1
2025-05-30,23.01,19.4,25.6,0.5
2025-05-31,20.96,18.0,25.5,3.5
2025-06-01,18.25,15.1,21.0,0.1
2025-06-02,17.82,10.6,23.0,0.0
2025-06-03,19.5,14.6,23.4,0.1
2025-06-04,18.69,14.8,22.3,0.4
2025-06-05,20.03,13.2,25.1,0.0
2025-06-06,21.55,16.4,26.5,2.7
2025-06-07,22.78,18.5,27.2,3.3
2025-06-08,22.07,17.1,27.3,1.9
2025-06-09,22.11,18.0,26.9,1.7
2025-06-10,17.33,13.6,20.4,0.0
2025-06-11,16.27,10.8,20.2,0.0
2025-06-12,17.79,14.4,21.5,3.7
2025-06-13,16.38,14.1,20.4,10.4
2025-06-14,14.48,12.2,17.6,10.0
2025-06-15,15.03,12.9,17.6,5.7
2025-06-16,18.44,13.0,23.1,0.0
2025-06-17,17.81,14.5,22.0,5.2
2025-06-18,16.48,14.6,19.6,4.1
2025-06-19,15.13,13.1,17.8,4.7
2025-06-20,13.64,11.2,17.0,7.8
2025-06-21,13.8,11.8,16.5,0.1
2025-06-22,13.19,9.9,16.2,2.6
2025-06-23,15.36,10.9,19.4,0.0
2025-06-24,16.29,11.2,20.4,1.9
2025-06-25,15.89,12.9,18.9,1.8
2025-06-26,15.72,12.8,19.4,1.1
2025-06-27,14.58,11.1,18.5,0.0
2025-06-28,16.65,10.1,22.4,0.0
2025-06-29,16.86,13.3,21.6,7.7
2025-06-30,12.53,11.0,14.7,8.3
2025-07-01,12.93,11.2,15.3,7.6
2025-07-02,15.49,12.0,19.6,1.5
2025-07-03,20.0,14.8,25.0,0.0
2025-07-04,20.95,16.8,24.6,1.5
2025-07-05,16.74,13.7,20.1,0.0
2025-07-06,16.48,12.1,21.9,0.1
2025-07-07,21.88,15.9,27.7,0.1
2025-07-08,24.89,18.6,31.7,1.6
2025-07-09,25.7,20.8,31.3,1.5
2025-07-10,27.93,22.4,33.5,0.0
2025-07-11,28.96,21.8,35.0,0.0
2025-07-12,29.01,23.7,33.2,0.6
2025-07-13,26.41,21.4,30.9,3.1
2025-07-14,23.76,19.9,28.0,1.8
2025-07-15,22.31,18.7,26.6,9.0
2025-07-16,20.97,17.8,24.5,7.4
2025-07-17,21.18,17.3,25.2,5.6
2025-07-18,21.65,16.8,26.1,0.0
2025-07-19,21.33,16.3,26.5,1.4
2025-07-20,21.86,18.9,25.6,0.6
2025-07-21,18.85,17.6,20.5,31.2
2025-07-22,19.55,16.9,22.4,3.2
2025-07-23,20.42,16.8,24.2,1.4
2025-07-24,21.29,17.5,24.6,3.0
2025-07-25,22.61,17.6,27.2,0.0
2025-07-26,20.87,15.3,25.8,0.0
2025-07-27,22.48,15.6,27.5,0.0
2025-07-28,25.0,19.0,29.6,0.0
2025-07-29,25.65,20.0,30.3,0.2
2025-07-30,25.44,19.9,30.1,0.1
2025-07-31,25.57,20.5,29.4,0.1
2025-08-01,22.1,19.2,25.6,18.3
2025-08-02,20.9,18.5,23.7,1.1
2025-08-03,21.14,15.9,25.9,0.2
2025-08-04,19.64,18.5,22.5,21.7
2025-08-05,20.52,18.4,23.3,7.4
2025-08-06,20.98,17.1,24.7,0.0
2025-08-07,18.07,16.1,19.8,5.2
2025-08-08,17.09,12.6,21.1,0.1
2025-08-09,15.94,13.4,19.5,10.3
2025-08-10,17.32,12.9,21.5,0.1
2025-08-11,16.61,14.3,19.5,1.9
2025-08-12,16.58,14.1,20.4,5.0
2025-08-13,16.66,12.9,20.6,1.0
2025-08-14,15.07,11.6,18.0,0.5
2025-08-15,18.24,14.6,22.9,0.0
2025-08-16,18.18,12.3,23.0,0.0
2025-08-17,17.39,14.1,20.0,1.4
2025-08-18,13.89,11.1,17.4,4.2
2025-08-19,16.58,14.0,19.6,0.5
2025-08-20,16.61,12.8,21.9,6.8
2025-08-21,14.25,12.1,15.8,9.0
2025-08-22,13.28,8.6,17.5,0.0
2025-08-23,14.0,10.6,17.4,0.0
2025-08-24,14.33,9.6,18.4,0.0
2025-08-25,12.5,9.3,15.6,1.5
2025-08-26,11.93,9.5,15.5,2.2
2025-08-27,12.32,8.9,15.8,1.0
2025-08-28,13.58,9.4,17.8,0.1
2025-08-29,15.67,11.4,19.9,0.9
2025-08-30,21.67,16.9,27.5,0.0
2025-08-31,21.55,15.6,28.0,0.0
2025-09-01,18.7,15.7,21.9,0.0
2025-09-02,15.05,13.8,17.0,0.0
2025-09-03,15.06,12.3,19.1,0.0
2025-09-04,14.73,12.1,18.5,0.1
2025-09-05,15.69,10.4,20.0,0.0
2025-09-06,16.24,10.9,21.2,0.0
2025-09-07,16.95,12.2,22.3,0.0
2025-09-08,17.02,11.9,22.0,0.0
2025-09-09,17.16,11.8,22.6,0.0
2025-09-10,14.78,10.1,19.5,0.0
2025-09-11,15.09,7.9,21.0,0.0
2025-09-12,14.44,11.5,17.5,0.0
2025-09-13,12.6,7.4,17.4,0.0
2025-09-14,13.2,8.1,18.3,0.0
2025-09-15,14.56,8.0,21.5,0.0
2025-09-16,16.12,11.2,21.8,0.0
2025-09-17,15.46,11.8,20.8,0.0
2025-09-18,13.78,9.4,19.1,0.4
2025-09-19,12.52,10.5,14.9,4.9
2025-09-20,13.23,10.6,15.9,0.4
2025-09-21,16.97,13.2,21.5,0.0
2025-09-22,19.89,15.1,25.6,0.0
2025-09-23,15.02,11.1,19.7,1.2
2025-09-24,8.88,6.3,11.2,0.1
2025-09-25,7.97,6.1,10.4,0.4
2025-09-26,8.75,3.3,13.8,0.0
2025-09-27,8.58,6.2,11.0,3.6
2025-09-28,7.12,5.8,9.2,1.2
2025-09-29,6.6,4.8,8.7,0.0
2025-09-30,5.06,0.4,9.4,0.0
2025-10-01,5.99,0.6,11.9,0.0
2025-10-02,7.18,2.4,12.2,0.0
2025-10-03,8.22,4.9,12.1,1.3
2025-10-04,9.18,4.6,14.2,0.0
2025-10-05,9.99,7.4,13.3,1.0
2025-10-06,11.07,9.6,12.9,3.3
2025-10-07,10.88,8.6,12.9,0.6
2025-10-08,11.16,9.4,13.4,0.0
2025-10-09,11.13,8.7,14.2,0.7
2025-10-10,10.02,8.4,11.4,1.5
2025-10-11,10.15,8.4,12.2,0.7
2025-10-12,7.24,6.0,9.4,1.0
2025-10-13,4.14,2.7,6.3,20.6
2025-10-14,4.38,3.6,5.8,5.1
2025-10-15,3.65,0.5,5.4,6.6
2025-10-16,3.72,-0.9,5.8,0.5
2025-10-17,7.75,6.1,10.5,2.7
2025-10-18,5.98,4.4,7.2,0.2
2025-10-19,5.7,4.4,7.7,0.3
2025-10-20,6.04,4.2,8.4,0.4
2025-10-21,4.21,3.2,5.0,2.4
2025-10-22,5.08,4.2,6.8,0.0
2025-10-23,4.68,2.8,6.3,0.1
2025-10-24,6.97,4.8,9.8,1.9
2025-10-25,9.47,8.1,11.9,0.3
2025-10-26,7.25,5.2,8.4,4.7
2025-10-27,6.31,3.6,8.9,2.8
2025-10-28,6.24,5.2,7.7,6.9
2025-10-29,5.32,4.0,7.6,2.6
2025-10-30,5.59,3.8,7.9,0.0
2025-10-31,5.49,4.4,6.4,9.9
2025-11-01,5.4,4.4,6.4,0.0
2025-11-02,4.98,3.6,7.2,0.1
2025-11-03,5.97,4.0,8.9,1.8
2025-11-04,8.53,7.8,9.4,3.0
2025-11-05,6.43,3.8,8.6,0.0
2025-11-06,7.04,5.2,8.8,1.6
2025-11-07,8.54,7.2,10.0,1.6
2025-11-08,9.02,8.1,10.5,0.2
2025-11-09,5.84,3.7,8.0,0.0
2025-11-10,3.11,2.5,3.7,0.0
2025-11-11,3.62,2.8,5.3,0.0
2025-11-12,3.35,2.3,4.3,1.0
2025-11-13,4.67,3.5,6.3,0.1
2025-11-14,5.46,4.2,6.8,0.5
2025-11-15,0.41,-3.2,5.2,12.8
2025-11-16,-3.78,-5.4,-2.0,0.0
2025-11-17,-0.41,-5.2,3.2,2.9
2025-11-18,5.12,1.1,9.4,10.1
2025-11-19,0.28,-0.6,0.9,0.0
2025-11-20,-0.41,-1.5,1.1,0.0
2025-11-21,0.08,-1.9,1.2,0.6
2025-11-22,0.94,0.2,2.0,4.6
2025-11-23,-0.34,-1.9,0.9,0.1
2025-11-24,1.65,-1.0,4.9,10.5
2025-11-25,0.18,-0.6,1.1,0.0
2025-11-26,0.49,0.2,0.9,7.2
2025-11-27,3.7,1.0,5.1,6.3
2025-11-28,3.44,1.5,5.6,3.7
2025-11-29,0.21,-0.3,1.1,0.0
2025-11-30,1.94,0.6,3.0,0.2
2025-12-01,0.68,-0.6,2.8,0.0
2025-12-02,0.42,-0.1,0.9,0.0
2025-12-03,0.79,0.4,1.5,0.0
2025-12-04,1.79,0.8,2.9,0.0
2025-12-05,1.98,1.0,2.7,0.0
2025-12-06,2.67,1.8,3.5,0.0
2025-12-07,0.82,0.2,2.2,0.0
2025-12-08,0.2,-0.3,0.8,0.0
2025-12-09,-0.38,-1.1,0.2,0.4
2025-12-10,-0.51,-1.6,0.3,2.2
2025-12-11,1.96,0.4,3.4,4.2
2025-12-12,1.5,-3.8,4.3,3.6
2025-12-13,-4.82,-5.6,-3.8,0.8
2025-12-14,-6.03,-8.1,-5.1,0.6
2025-12-15,-7.79,-11.1,-5.7,0.1
2025-12-16,-2.14,-6.4,1.5,1.4
2025-12-17,1.16,0.3,1.8,0.1
2025-12-18,0.32,-0.2,1.4,0.0
2025-12-19,-0.11,-1.2,1.4,0.2
2025-12-20,-0.57,-0.9,-0.2,0.0
2025-12-21,0.13,-0.6,0.7,0.5
2025-12-22,-0.51,-4.6,1.1,1.7
2025-12-23,-11.6,-15.4,-5.8,0.0
2025-12-24,-12.21,-17.0,-5.4,0.7
2025-12-25,-2.58,-4.8,-0.6,3.6
2025-12-26,0.52,-0.2,0.9,9.4
2025-12-27,-1.14,-3.3,0.4,0.8
2025-12-28,-2.82,-3.2,-2.1,2.7
2025-12-29,-4.23,-5.2,-3.5,2.1
2025-12-30,-5.0,-5.8,-4.2,4.6
2025-12-31,-6.87,-8.5,-5.0,2.8
